종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"261060","TIGER 코스닥150IT","13655","-50","-0.36","13677.91","13850","13850","13615","8186","111736976","3004100000","0","220000","코스닥 150 정보기술","699.85","-3.64","-0.52"
"261070","TIGER 코스닥150바이오테크","16730","220","1.33","16723.11","16780","16975","16500","134854","2253318832","26098800000","0","1560000","코스닥 150 헬스케어","5725.63","54.09","0.95"
"250780","TIGER 코스닥150선물인버스","3395","-30","-0.88","3404.78","3410","3420","3380","147874","501969935","16296000000","0","4800000","F-코스닥150 지수","1592.86","9.04","0.57"
"461580","TIGER 코스닥글로벌","13685","160","1.18","13733.67","13670","13785","13620","2414","33059602","5474000000","0","400000","코스닥 글로벌 지수","1726.26","20.18","1.18"
"277630","TIGER 코스피","33080","-20","-0.06","33122.26","33165","33300","32915","42514","1405388407","224944000000","0","6800000","코스피","3187.91","-4.38","-0.14"
"210780","TIGER 코스피고배당","20005","-250","-1.23","20038.79","20265","20495","19910","76325","1528161356","64216050000","0","3210000","코스피 고배당 50","3991.45","-44.62","-1.11"
"277640","TIGER 코스피대형주","15940","0","0.00","15950.50","15945","16050","15850","10766","171447750","10361000000","0","650000","코스피 대형주","3177.86","-2.44","-0.08"
"277650","TIGER 코스피중형주","18155","10","0.06","18172.28","18390","18390","18052","689","12446908","4538750000","0","250000","코스피 중형주","3560.39","-7.32","-0.21"
"376410","TIGER 탄소효율그린뉴딜","10570","-10","-0.09","10602.66","10600","10645","10540","7587","80356845","11627000000","0","1100000","KRX/S&P 탄소효율 그린뉴딜지수","1780.26","-1.08","-0.06"
"447770","TIGER 테슬라채권혼합Fn","13680","-15","-0.11","13645.92","13615","13680","13590","294220","4014520858","487692000000","0","35650000","FnGuide 테슬라채권혼합 지수","3447.85","-2.07","-0.06"
"0060H0","TIGER 토탈월드스탁액티브","10535","85","0.81","10518.33","10510","10555","10470","380496","4001718348","94815000000","0","9000000","FTSE Global All Cap Index(PR)","1026.56","1.75","0.17"
"387280","TIGER 퓨처모빌리티액티브","7195","90","1.27","7232.08","7175","7225","7135","13474","96786506","13310750000","0","1850000","FnGuide 퓨처모빌리티 지수","1933.78","27.65","1.45"
"449690","TIGER 한중반도체(합성)","16685","40","0.24","16813.60","0","0","0","0","0","12513750000","0","750000","KRX CSI 한·중 반도체지수","4103.06","11.13","0.27"
"449680","TIGER 한중전기차(합성)","8270","110","1.35","8388.24","8330","8365","8270","59","488860","7029500000","0","850000","KRX CSI 한·중 전기차지수","3609.45","59.39","1.67"
"143860","TIGER 헬스케어","43300","70","0.16","43344.23","43370","43810","42920","299072","12951551220","228624000000","0","5280000","KRX 헬스케어","4417.52","1.93","0.04"
"138540","TIGER 현대차그룹+펀더멘털","34200","-235","-0.68","34191.53","34435","34645","33975","36807","1260249003","75924000000","0","2220000","MKF 현대차그룹+ FW","40030.07","-243.28","-0.60"
"228790","TIGER 화장품","4135","-135","-3.16","4133.25","4250","4250","4075","7917424","32671147951","282461850000","0","68310000","WISE 화장품 지수","4166.12","-138.33","-3.21"
"441800","TIMEFOLIO Korea플러스배당액티브","16805","-175","-1.03","16832.78","17050","17050","16665","571264","9593201475","158639200000","0","9440000","코스피 200","431.10","-0.54","-0.13"
"463050","TIMEFOLIO K바이오액티브","14500","185","1.29","14505.19","14500","14720","14280","1539174","22243035072","113825000000","0","7850000","KRX 헬스케어","4417.52","1.93","0.04"
"404120","TIMEFOLIO K신재생에너지액티브","14245","90","0.64","14232.19","14265","14305","14150","43151","612836450","9971500000","0","700000","KRX 기후변화 솔루션지수","2365.02","16.41","0.70"
"385710","TIMEFOLIO K이노베이션액티브","8950","0","0.00","8960.54","8940","9005","8895","6736","60225725","10740000000","0","1200000","KRX BBIG 지수","1933.79","6.66","0.35"
"410870","TIMEFOLIO K컬처액티브","12760","-95","-0.74","12736.21","12790","12860","12630","211377","2699423561","29348000000","0","2300000","FnGuide K-컬처 지수","845.08","-5.58","-0.66"
"456600","TIMEFOLIO 글로벌AI인공지능액티브","31505","485","1.56","31324.91","31465","31535","31230","446033","13990882328","601115400000","0","19080000","Solactive Global Artificial Intelligence 지수","375.83","2.04","0.55"
"494180","TIMEFOLIO 글로벌소비트렌드액티브","11490","5","0.04","11527.55","11515","11555","11490","2674","30814900","14937000000","0","1300000","Solactive 뉴에이지컨수머지수","1399.85","3.89","0.28"
"485810","TIMEFOLIO 글로벌안티에이징바이오액티브","8520","0","0.00","8514.97","8495","8535","8475","5230","44462662","4686000000","0","550000","KEDI 글로벌 불로장생바이오 지수(원화환산)","1374.05","0.00","0.00"
"478150","TIMEFOLIO 글로벌우주테크&방산액티브","18255","285","1.59","18238.29","18130","18395","18130","364188","6650254710","155167500000","0","8500000","Solactive Aerospace and Defense USD Index PR","2877.24","9.94","0.35"
"426020","TIMEFOLIO 미국S&P500액티브","23985","245","1.03","23912.42","23740","24010","23740","35215","842587189","51327900000","0","2140000","S&P 500","6296.79","-0.57","-0.01"
"426030","TIMEFOLIO 미국나스닥100액티브","31945","410","1.30","31734.85","31715","32005","31700","598562","19068497824","380784400000","0","11920000","NASDAQ 100","23065.47","-15.58","-0.07"
"0019K0","TIMEFOLIO 미국나스닥100채권혼합50액티브","11010","70","0.64","10977.73","10980","11020","10950","171523","1884622472","30828000000","0","2800000","FnGuide 미국나스닥100 단기채권혼합 지수","1974.72","8.00","0.41"
"0036D0","TIMEFOLIO 미국배당다우존스액티브","10415","75","0.73","10404.88","10400","10450","10400","187617","1957521617","17705500000","0","1700000","Dow Jones U.S. Dividend 100 Price Return Index","5728.33","-25.19","-0.44"
"0043Y0","TIMEFOLIO 차이나AI테크액티브","10925","150","1.39","10889.32","10880","10925","10770","99809","1084502387","30590000000","0","2800000","Solactive China Artificial Intelligence 지수(원화환산)(PR)","2090.60","26.82","1.30"
"495060","TIMEFOLIO 코리아밸류업액티브","12410","-90","-0.72","12434.39","12585","12585","12325","101395","1256276258","28543000000","0","2300000","코리아 밸류업 지수","1276.85","-6.17","-0.48"
"385720","TIMEFOLIO 코스피액티브","11580","-85","-0.73","11618.24","11665","11665","11525","55869","647315744","71796000000","0","6200000","코스피","3188.07","-4.22","-0.13"
"108590","TREX 200","43370","-65","-0.15","43385.35","43530","43530","43160","69","2987870","8674000000","0","200000","코스피 200","431.10","-0.54","-0.13"
"145850","TREX 펀더멘탈 200","48645","-90","-0.18","48585.14","48300","48645","48300","4","193890","12161250000","0","250000","FnGuide-RAFI 코리아200 지수","12273.62","-25.44","-0.21"
"472720","TRUSTON 주주가치액티브","16120","-45","-0.28","16074.32","16165","16370","15930","8106","129866680","24180000000","0","1500000","코스피 200","431.10","-0.54","-0.13"
"496130","TRUSTON 코리아밸류업액티브","13095","-230","-1.73","13157.76","13355","13355","13040","2201","28831055","15975900000","0","1220000","코리아 밸류업 지수","1276.85","-6.17","-0.48"
"433250","UNICORN R&D 액티브","13825","-5","-0.04","13788.36","13850","13850","13745","4","55165","5530000000","0","400000","코스피 200","431.10","-0.54","-0.13"
"494220","UNICORN SK하이닉스밸류체인액티브","12260","-10","-0.08","12277.83","12270","12335","12165","197194","2412525706","17777000000","0","1450000","FnGuide SK하이닉스밸류체인 지수","2513.33","-25.17","-0.99"
"470310","UNICORN 생성형AI강소기업액티브","9070","-40","-0.44","9045.91","9110","9110","8985","5559","50177525","2267500000","0","250000","iSelect AI 지수","2191.64","3.54","0.16"
"476000","UNICORN 포스트IPO액티브","8430","15","0.18","8411.33","8380","8430","8310","208","1729365","4215000000","0","500000","iSelect 포스트 IPO 지수","1168.11","-1.87","-0.16"
"422260","VITA MZ소비액티브","11175","-25","-0.22","11265.92","11200","11265","11145","23953","268675661","16762500000","0","1500000","FnGuide MZ 소비 지수","1075.18","-2.45","-0.23"
"452440","VITA 밸류알파액티브","15235","160","1.06","15193.26","15170","15245","15090","18057","274221655","10664500000","0","700000","FnGuide 밸류알파지수","1960.26","-2.27","-0.12"
"448100","WON 200","44430","-75","-0.17","44448.87","44475","44590","44215","2118","94268325","41097750000","0","925000","코스피 200","431.10","-0.54","-0.13"
"468820","WON 25-09 회사채(AA-이상)액티브","54915","10","0.02","54911.46","54915","54915","54915","263","14442645","69522390000","0","1266000","KAP 25-09 회사채 총수익 지수(AA-이상)","114.74","0.02","0.02"
"413930","WON AI ESG액티브","11850","-30","-0.25","11827.00","11840","11880","11780","633","7496030","9480000000","0","800000","MK-iSelect AI ESG 지수(시장가격지수)","1677.19","-2.74","-0.16"
"458030","WON 단기국공채액티브","54030","0","0.00","54028.68","54030","54030","54030","146","7888380","36092040000","0","668000","KAP 단기 국공채 총수익 지수","119.93","0.02","0.02"
"426150","WON 대한민국국고채액티브","58440","-15","-0.03","58530.22","58425","58470","58420","303","17702755","52946640000","0","906000","KAP 한국 국고채 총수익 지수","118.37","0.28","0.24"
"444490","WON 미국S&P500","16590","120","0.73","16555.82","16535","16615","16530","25506","422023245","38157000000","0","2300000","S&P 500","6296.79","-0.57","-0.01"
"489290","WON 미국빌리어네어","13405","85","0.64","13395.91","13350","13445","13350","39809","532619635","30831500000","0","2300000","Bloomberg US Billionaires Investment Select Index(PR)","5417.13","1.55","0.03"
"440910","WON 미국우주항공방산","21450","550","2.63","21342.35","21250","21565","21250","56250","1202999022","26812500000","0","1250000","S&P Aerospace & Defense Select Industry Index(PR)","34470.06","-57.66","-0.17"
"474590","WON 반도체밸류체인액티브","11420","-5","-0.04","11455.82","11460","11507","11385","6588","75314290","16559000000","0","1450000","FnGuide 반도체 밸류체인 (Price Return) 지수","2298.18","-2.63","-0.11"
"496020","WON 전단채플러스액티브","51390","40","0.08","51382.96","51390","51395","51390","5982","307415686","141014160000","0","2744000","KIS 전단채플러스 TR 지수","116.88","0.00","0.00"
"488720","WON 종합채권(AA-이상)액티브","52060","70","0.13","52077.22","0","0","0","0","0","34671960000","0","666000","KIS 종합채권시장 총수익지수(AA-이상)","111.88","0.16","0.14"
"480460","WON 한국부동산TOP3플러스","9745","-15","-0.15","9773.07","9745","9750","9715","855","8317670","9745000000","0","1000000","DeepSearch 한국부동산TOP3플러스 지수","728.81","1.83","0.25"
"488290","마이다스 일본테크액티브","23670","-65","-0.27","23663.67","23690","23780","23670","130","3079930","7692750000","0","325000","Solactive Japan Tech Top 30 지수(PR)","2795.28","-11.25","-0.40"
"438740","마이다스 중소형액티브","28015","-190","-0.67","28061.56","28055","28055","27860","150","4185305","8404500000","0","300000","코스피 중형주","3560.39","-7.32","-0.21"
"403790","마이다스 코스피액티브","26110","-10","-0.04","26105.87","26020","26195","25935","260","6762110","54831000000","0","2100000","코스피","3188.07","-4.22","-0.13"
"465780","마이티 26-09 특수채(AAA)액티브","106580","-30","-0.03","106597.96","106580","106580","106580","5","532900","107752380000","0","1011000","KAP 26-09 특수채 지수(총수익)","114.96","0.02","0.02"
"442260","마이티 다이나믹퀀트액티브","15425","-15","-0.10","15378.30","15310","15425","15275","1012","15486935","26531000000","0","1720000","코스피 200","431.10","-0.54","-0.13"
"0001P0","마이티 바이오시밀러&CDMO액티브","10275","-110","-1.06","10316.69","10450","10450","10270","3550","36687970","12741000000","0","1240000","FnGuide 바이오시밀러&CDMO 지수","2280.06","14.76","0.65"
"159800","마이티 코스피100","33040","-65","-0.20","33062.33","33080","33110","32810","3828","126356435","11894400000","0","360000","코스피 100","3218.87","-3.33","-0.10"
"0007N0","아이엠에셋 200","43600","-60","-0.14","43643.00","43745","43770","43395","1012","44075915","47960000000","0","1100000","코스피 200","431.10","-0.54","-0.13"
"462340","에셋플러스 글로벌다이나믹시니어액티브","16315","-75","-0.46","16265.98","16395","16395","16245","22","358580","8483800000","0","520000","S&P 500","6296.79","-0.57","-0.01"
"433220","에셋플러스 글로벌대장장이액티브","21025","240","1.15","20990.86","21795","21795","20940","12230","256450700","13035500000","0","620000","S&P 500","6296.79","-0.57","-0.01"
"451150","에셋플러스 글로벌영에이지액티브","19805","50","0.25","19744.73","19865","19865","19710","70","1384570","12279100000","0","620000","S&P 500","6296.79","-0.57","-0.01"
"477490","에셋플러스 글로벌일등기업포커스10액티브","16805","185","1.11","16734.64","16830","16830","16650","3729","62452605","13444000000","0","800000","MSCI World","4065.68","5.17","0.13"
"407830","에셋플러스 글로벌플랫폼액티브","15155","155","1.03","15125.76","15180","15180","15075","18414","278545502","53042500000","0","3500000","S&P 500","6296.79","-0.57","-0.01"
"0002C0","에셋플러스 인도일등기업포커스20액티브","10780","-35","-0.32","10755.33","11005","11005","10620","281","3037309","10564400000","0","980000","MSCI India IMI Index(PR)","2502.99","-17.36","-0.69"
"474920","에셋플러스 차이나일등기업포커스10액티브","16200","365","2.31","15973.46","16135","16200","16010","3547","57087885","16848000000","0","1040000","MSCI China Index(USD, Price Return)","77.56","0.99","1.29"
"442090","에셋플러스 코리아대장장이액티브","15350","-125","-0.81","15424.88","15615","15615","15350","8099","124986240","13815000000","0","900000","FnGuide 대장장이 지수(Price Return)","1483.17","11.45","0.78"
"407820","에셋플러스 코리아플랫폼액티브","8380","-175","-2.05","8406.28","8620","8620","8347","3875","32536069","17598000000","0","2100000","FnGuide 플랫폼 지수(Price Return)","1319.81","-18.74","-1.40"
"152870","파워 200","43765","15","0.03","43794.16","43750","43950","43560","5360","234210185","83153500000","0","1900000","코스피 200","431.10","-0.54","-0.13"
"491510","파워 K-주주가치액티브","13220","-155","-1.16","13278.97","13530","13530","13165","608","8035245","18508000000","0","1400000","FnGuide K-주주가치 지수","2912.64","-28.55","-0.97"
